Date,0
2025-01-03,-0.0
2025-01-06,-1.537560804041084
2025-01-07,1.9476092898420858
2025-01-08,1.8476092898420857
2025-01-10,1.8476092898420857
2025-01-13,1.8476092898420857
2025-01-14,1.8476092898420857
2025-01-15,1.8476092898420857
2025-01-16,1.8476092898420857
2025-01-17,1.8476092898420857
2025-01-21,1.8476092898420857
2025-01-22,1.8476092898420857
2025-01-23,1.8476092898420857
2025-01-24,1.8476092898420857
2025-01-27,1.8476092898420857
2025-01-28,1.8476092898420857
2025-01-29,1.8476092898420857
2025-01-30,1.8476092898420857
2025-01-31,1.8476092898420857
2025-02-03,1.8476092898420857
2025-02-04,1.8476092898420857
2025-02-05,1.8476092898420857
2025-02-06,1.8476092898420857
2025-02-07,1.8476092898420857
2025-02-10,1.8476092898420857
2025-02-11,1.8476092898420857
2025-02-12,0.7213619888930052
2025-02-13,-3.069106817318317
2025-02-14,-5.889569133674531
2025-02-18,-5.170153225405574
2025-02-19,-14.398849447673701
2025-02-20,-21.62449077436914
2025-02-21,-15.387835057710351
2025-02-24,-15.48783505771035
2025-02-25,-17.050468214034566
2025-02-26,-17.150468214034568
2025-02-27,-17.150468214034568
2025-02-28,-17.150468214034568
2025-03-03,-26.46998827919056
2025-03-04,-26.56998827919056
2025-03-05,-26.56998827919056
2025-03-06,-40.10703970808527
2025-03-07,-40.20703970808527
2025-03-10,-36.05075903714895
2025-03-11,-41.224594361115166
2025-03-12,-41.32459436111517
2025-03-13,-41.32459436111517
2025-03-14,-41.32459436111517
2025-03-17,-41.32459436111517
2025-03-18,-41.32459436111517
2025-03-19,-41.32459436111517
2025-03-20,-41.32459436111517
2025-03-21,-41.32459436111517
2025-03-24,-41.32459436111517
2025-03-25,-41.32459436111517
2025-03-26,-38.61103642475538
2025-03-27,-38.711036424755385
2025-03-28,-38.711036424755385
2025-03-31,-38.711036424755385
2025-04-01,-38.711036424755385
2025-04-02,-38.711036424755385
2025-04-03,-37.79383123776954
2025-04-04,-37.89383123776954
2025-04-07,-36.751833024510915
2025-04-08,-31.305293871410356
2025-04-09,-35.252024179401246
2025-04-10,-35.35202417940125
2025-04-11,-35.35202417940125
2025-04-14,-35.35202417940125
2025-04-15,-35.35202417940125
2025-04-16,-35.35202417940125
2025-04-17,-35.35202417940125
2025-04-21,-35.35202417940125
2025-04-22,-35.35202417940125
2025-04-23,-35.35202417940125
2025-04-24,-35.35202417940125
2025-04-25,-35.35202417940125
2025-04-28,-35.35202417940125
2025-04-29,-35.35202417940125
2025-04-30,-35.35202417940125
2025-05-01,-35.35202417940125
2025-05-02,-35.35202417940125
2025-05-05,-35.35202417940125
2025-05-06,-35.35202417940125
2025-05-07,-35.35202417940125
2025-05-08,-35.35202417940125
2025-05-09,-35.35202417940125
2025-05-12,-35.35202417940125
2025-05-13,-35.35202417940125
2025-05-14,
