Date,0
2025-01-03,0.0
2025-01-06,0.0
2025-01-07,0.46326086572398995
2025-01-08,0.36326086572398997
2025-01-10,0.36326086572398997
2025-01-13,0.36326086572398997
2025-01-14,0.36326086572398997
2025-01-15,0.36326086572398997
2025-01-16,0.36326086572398997
2025-01-17,0.36326086572398997
2025-01-21,0.36326086572398997
2025-01-22,0.36326086572398997
2025-01-23,0.36326086572398997
2025-01-24,27.950868305408644
2025-01-27,29.29126320044641
2025-01-28,29.191263200446407
2025-01-29,29.191263200446407
2025-01-30,29.191263200446407
2025-01-31,29.191263200446407
2025-02-03,29.191263200446407
2025-02-04,29.191263200446407
2025-02-05,29.191263200446407
2025-02-06,29.191263200446407
2025-02-07,29.191263200446407
2025-02-10,29.191263200446407
2025-02-11,29.191263200446407
2025-02-12,29.191263200446407
2025-02-13,29.191263200446407
2025-02-14,29.191263200446407
2025-02-18,29.191263200446407
2025-02-19,29.191263200446407
2025-02-20,29.191263200446407
2025-02-21,29.191263200446407
2025-02-24,29.191263200446407
2025-02-25,29.191263200446407
2025-02-26,29.191263200446407
2025-02-27,29.191263200446407
2025-02-28,29.191263200446407
2025-03-03,29.234857212733885
2025-03-04,29.134857212733884
2025-03-05,27.635247469325634
2025-03-06,27.535247469325633
2025-03-07,23.06208605235895
2025-03-10,24.62210570427071
2025-03-11,24.789216085082856
2025-03-12,25.63710166822854
2025-03-13,27.151212285290853
2025-03-14,27.051212285290852
2025-03-17,26.78414609111472
2025-03-18,25.622668309883963
2025-03-19,25.52266830988396
2025-03-20,25.762267052311742
2025-03-21,28.560773891630177
2025-03-24,28.460773891630176
2025-03-25,28.460773891630176
2025-03-26,25.820419550423736
2025-03-27,26.7461125854624
2025-03-28,25.657507823265547
2025-03-31,26.378141985978274
2025-04-01,28.157905418728376
2025-04-02,28.057905418728375
2025-04-03,27.668277825158384
2025-04-04,32.43613187138911
2025-04-07,32.33613187138911
2025-04-08,32.33613187138911
2025-04-09,31.440476279814604
2025-04-10,29.963786212787184
2025-04-11,31.05840087626035
2025-04-14,28.997098281990247
2025-04-15,29.064013198926105
2025-04-16,28.60354262649433
2025-04-17,28.351283783780943
2025-04-21,26.86678597653703
2025-04-22,25.055430544699604
2025-04-23,28.383089173210962
2025-04-24,29.516385252611613
2025-04-25,29.41638525261161
2025-04-28,30.04513537304713
2025-04-29,29.94513537304713
2025-04-30,29.94513537304713
2025-05-01,29.94513537304713
2025-05-02,29.94513537304713
2025-05-05,29.94513537304713
2025-05-06,29.94513537304713
2025-05-07,29.94513537304713
2025-05-08,29.94513537304713
2025-05-09,29.94513537304713
2025-05-12,29.94513537304713
2025-05-13,29.94513537304713
2025-05-14,
