Date,0
2025-01-03,0.0
2025-01-06,-1.342333331813086
2025-01-07,-1.442333331813086
2025-01-08,0.5537912068260593
2025-01-10,0.45379120682605933
2025-01-13,1.7049407958985223
2025-01-14,0.17386794494981883
2025-01-15,-10.954146565153565
2025-01-16,-11.506169210757577
2025-01-17,-11.606169210757576
2025-01-21,-13.02352186529195
2025-01-22,-4.100746296453689
2025-01-23,-7.17794693803749
2025-01-24,6.769381266950251
2025-01-27,6.669381266950252
2025-01-28,6.669381266950252
2025-01-29,6.669381266950252
2025-01-30,6.669381266950252
2025-01-31,6.669381266950252
2025-02-03,6.669381266950252
2025-02-04,16.259055175144404
2025-02-05,16.159055175144402
2025-02-06,16.159055175144402
2025-02-07,16.159055175144402
2025-02-10,17.519045543484587
2025-02-11,17.419045543484586
2025-02-12,17.419045543484586
2025-02-13,17.419045543484586
2025-02-14,17.419045543484586
2025-02-18,1.1815863133211124
2025-02-19,3.2269182245937955
2025-02-20,9.359597336708454
2025-02-21,9.61646116552209
2025-02-24,11.580734704834477
2025-02-25,13.65849902606795
2025-02-26,13.55849902606795
2025-02-27,13.55849902606795
2025-02-28,13.55849902606795
2025-03-03,20.041483882032505
2025-03-04,19.941483882032504
2025-03-05,18.56406112124223
2025-03-06,13.901486211824572
2025-03-07,23.139986982424784
2025-03-10,23.039986982424782
2025-03-11,23.039986982424782
2025-03-12,23.039986982424782
2025-03-13,23.039986982424782
2025-03-14,23.039986982424782
2025-03-17,23.039986982424782
2025-03-18,23.039986982424782
2025-03-19,23.039986982424782
2025-03-20,23.039986982424782
2025-03-21,23.039986982424782
2025-03-24,23.039986982424782
2025-03-25,23.039986982424782
2025-03-26,23.039986982424782
2025-03-27,23.039986982424782
2025-03-28,23.039986982424782
2025-03-31,23.039986982424782
2025-04-01,23.039986982424782
2025-04-02,23.039986982424782
2025-04-03,23.039986982424782
2025-04-04,23.039986982424782
2025-04-07,16.125262509684063
2025-04-08,30.749767550180735
2025-04-09,30.649767550180734
2025-04-10,30.649767550180734
2025-04-11,32.88422794943729
2025-04-14,33.14514186433284
2025-04-15,37.081083834913485
2025-04-16,40.161975383945176
2025-04-17,40.061975383945175
2025-04-21,40.061975383945175
2025-04-22,40.061975383945175
2025-04-23,40.061975383945175
2025-04-24,40.061975383945175
2025-04-25,40.061975383945175
2025-04-28,40.061975383945175
2025-04-29,40.061975383945175
2025-04-30,40.061975383945175
2025-05-01,40.061975383945175
2025-05-02,40.061975383945175
2025-05-05,38.76465899365965
2025-05-06,38.66465899365965
2025-05-07,40.23350984327017
2025-05-08,40.13350984327017
2025-05-09,40.13350984327017
2025-05-12,40.13350984327017
2025-05-13,40.13350984327017
2025-05-14,
